participant.id_in_session,participant.risky_urn5_color_code1,participant.risky_urn5_color_code2,participant.risky_urn2_color_code,participant.risky_urn5_num_color1,participant.risky_urn5_num_color2,participant.risky_urn2_num_color,participant.amb1_urn5_color_code1,participant.amb1_urn5_color_code2,participant.amb1_urn2_color_code,participant.amb1_urn5_num_color1,participant.amb1_urn5_num_color2,participant.amb1_urn2_num_color,participant.amb2_urn5_color_code1,participant.amb2_urn5_color_code2,participant.amb2_urn2_color_code,participant.amb2_urn5_num_color1,participant.amb2_urn5_num_color2,participant.amb2_urn2_num_color,session.config.numballs,randomization.1.player.order1,randomization.1.player.order2,randomization.1.player.risk_order,randomization.1.player.ambiguity_order,randomization.1.player.amb1_urn5_colorevent1,randomization.1.player.amb1_urn5_colorevent2,randomization.1.player.amb1_urn2_colorevent,randomization.1.player.risky_urn5_colorevent1,randomization.1.player.risky_urn5_colorevent2,randomization.1.player.risky_urn2_colorevent,randomization.1.player.amb2_urn5_colorevent1,randomization.1.player.amb2_urn5_colorevent2,randomization.1.player.amb2_urn2_colorevent,randomization.1.player.paid_round_1,randomization.1.player.roll_event_1,randomization.1.player.roll_BSR_paid_round_1,randomization.1.player.paid_table_2,randomization.1.player.paid_row_2,randomization.1.player.roll_lottery_2,randomization.1.player.paid_table_3,randomization.1.player.paid_row_3,randomization.1.player.ball_drawn_unknown,randomization.1.player.ball_drawn_known,randomization.1.player.paid_part
865,"[5, 8, 4, 1, 7]","[11, 3, 6, 10, 2]","[9, 12]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[22, 16, 23, 17, 13]","[24, 18, 14, 15, 21]","[19, 20]","[4, 1, 1, 1, 3]","[0, 1, 4, 4, 1]","[6, 4]","[4, 6, 11, 3, 2]","[9, 5, 8, 1, 12]","[7, 10]","[3, 0, 3, 0, 4]","[2, 2, 3, 1, 2]","[1, 9]",10,5,1,4,3,17,21,19,1,2,9,11,5,10,4,6,63.41751265,2,11,95,1,4,10,3,3
866,"[7, 4, 9, 5, 2]","[10, 3, 11, 12, 1]","[6, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[16, 13, 21, 24, 18]","[14, 23, 17, 20, 19]","[15, 22]","[6, 1, 0, 2, 1]","[2, 1, 3, 2, 2]","[7, 3]","[10, 9, 11, 5, 6]","[12, 3, 4, 7, 2]","[1, 8]","[1, 1, 3, 2, 3]","[0, 0, 5, 2, 3]","[4, 6]",10,5,4,3,3,18,14,15,2,12,6,9,2,1,4,5,18.48026079,1,14,57,2,6,6,1,2
867,"[12, 3, 7, 10, 2]","[1, 4, 6, 9, 11]","[5, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[24, 22, 21, 14, 16]","[23, 19, 18, 15, 20]","[13, 17]","[0, 3, 4, 1, 2]","[0, 1, 3, 4, 2]","[5, 5]","[4, 7, 1, 5, 3]","[9, 10, 2, 12, 8]","[6, 11]","[4, 1, 2, 1, 2]","[4, 3, 0, 1, 2]","[4, 6]",10,1,4,1,6,24,18,17,10,11,8,7,2,6,2,9,23.28552541,2,4,5,3,9,8,4,1
868,"[12, 8, 11, 5, 4]","[7, 1, 10, 6, 3]","[2, 9]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[14, 15, 20, 23, 16]","[24, 18, 21, 22, 13]","[17, 19]","[0, 2, 4, 2, 2]","[2, 2, 1, 3, 2]","[5, 5]","[8, 10, 9, 12, 7]","[2, 6, 1, 5, 11]","[3, 4]","[3, 3, 2, 0, 2]","[4, 4, 0, 2, 0]","[3, 7]",10,1,4,1,4,16,18,17,12,10,2,7,6,3,5,3,82.94983228,3,6,45,3,8,10,9,1
869,"[12, 6, 2, 7, 9]","[11, 4, 3, 8, 1]","[5, 10]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[13, 19, 21, 23, 17]","[22, 24, 20, 16, 15]","[14, 18]","[1, 2, 2, 2, 3]","[1, 1, 2, 3, 3]","[3, 7]","[9, 10, 5, 7, 4]","[2, 12, 6, 3, 11]","[1, 8]","[4, 2, 0, 0, 4]","[3, 2, 1, 0, 4]","[7, 3]",10,5,2,2,3,23,22,18,9,4,10,4,3,1,2,3,85.82259155,3,15,16,1,10,5,10,3
870,"[7, 10, 4, 9, 3]","[11, 8, 5, 6, 1]","[2, 12]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 14, 21, 16, 18]","[19, 20, 24, 22, 13]","[15, 17]","[1, 1, 2, 3, 3]","[0, 2, 3, 3, 2]","[5, 5]","[12, 5, 6, 11, 7]","[8, 3, 4, 1, 10]","[2, 9]","[2, 3, 2, 2, 1]","[3, 0, 2, 1, 4]","[4, 6]",10,4,2,3,2,23,22,17,7,1,2,12,4,9,1,3,67.00302349,2,18,51,2,5,6,6,2
871,"[11, 5, 4, 3, 12]","[1, 8, 7, 10, 2]","[6, 9]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[17, 20, 22, 21, 24]","[15, 18, 16, 19, 13]","[14, 23]","[2, 1, 2, 2, 3]","[3, 0, 2, 2, 3]","[4, 6]","[7, 8, 10, 2, 11]","[4, 1, 5, 9, 6]","[3, 12]","[4, 0, 1, 2, 3]","[1, 3, 1, 3, 2]","[5, 5]",10,3,4,3,4,20,16,23,12,2,9,7,5,3,6,8,57.61863784,2,20,6,1,7,7,4,1
872,"[12, 11, 6, 4, 9]","[5, 10, 8, 1, 7]","[2, 3]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[22, 20, 13, 14, 18]","[17, 16, 21, 19, 24]","[15, 23]","[3, 1, 1, 4, 1]","[2, 2, 0, 4, 2]","[6, 4]","[8, 7, 10, 2, 1]","[4, 9, 6, 5, 12]","[3, 11]","[3, 1, 1, 3, 2]","[3, 3, 2, 0, 2]","[6, 4]",10,3,3,6,1,14,16,23,11,5,3,1,4,11,5,3,54.65456951,3,1,9,3,2,10,3,2
873,"[2, 3, 9, 6, 10]","[1, 12, 11, 4, 5]","[7, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[22, 24, 14, 17, 13]","[23, 15, 16, 19, 18]","[20, 21]","[0, 2, 1, 3, 4]","[4, 0, 0, 3, 3]","[6, 4]","[6, 10, 9, 3, 11]","[1, 12, 5, 4, 7]","[2, 8]","[0, 4, 5, 1, 0]","[2, 2, 3, 3, 0]","[3, 7]",10,5,3,4,2,24,15,21,3,11,7,11,4,8,1,4,5.6860457,2,21,33,1,1,3,4,2
874,"[3, 11, 12, 2, 10]","[8, 5, 7, 4, 6]","[1, 9]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[21, 20, 14, 13, 19]","[22, 24, 18, 15, 23]","[16, 17]","[2, 3, 1, 3, 1]","[0, 1, 6, 3, 0]","[4, 6]","[11, 5, 4, 6, 10]","[9, 1, 8, 3, 2]","[7, 12]","[4, 0, 3, 2, 1]","[2, 4, 1, 2, 1]","[6, 4]",10,2,4,4,6,13,24,17,3,6,9,4,2,7,6,5,39.98818944,3,1,52,3,3,3,6,1
875,"[12, 8, 6, 7, 9]","[1, 2, 11, 4, 3]","[5, 10]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[16, 21, 18, 24, 15]","[23, 14, 20, 22, 19]","[13, 17]","[3, 2, 1, 4, 0]","[2, 0, 3, 2, 3]","[3, 7]","[4, 8, 5, 10, 9]","[12, 2, 3, 1, 11]","[6, 7]","[1, 1, 2, 2, 4]","[1, 1, 3, 2, 3]","[6, 4]",10,2,1,3,2,24,23,17,8,4,10,5,3,7,1,1,64.0472539,2,27,78,3,5,2,4,1
876,"[5, 10, 12, 7, 2]","[4, 9, 1, 3, 11]","[6, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[15, 16, 20, 13, 21]","[14, 22, 23, 19, 18]","[17, 24]","[3, 1, 3, 0, 3]","[2, 0, 3, 1, 4]","[6, 4]","[8, 2, 6, 3, 12]","[4, 1, 5, 11, 9]","[7, 10]","[1, 3, 2, 2, 2]","[0, 5, 1, 0, 4]","[5, 5]",10,5,6,1,4,21,19,24,5,1,8,8,11,7,6,3,70.2079599,3,7,55,1,10,4,5,3
877,"[5, 3, 12, 8, 10]","[4, 2, 9, 6, 1]","[7, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[15, 16, 19, 21, 22]","[17, 13, 20, 14, 24]","[18, 23]","[3, 1, 2, 1, 3]","[2, 1, 4, 2, 1]","[6, 4]","[6, 1, 11, 4, 10]","[12, 7, 8, 3, 2]","[5, 9]","[0, 4, 4, 1, 1]","[3, 0, 1, 2, 4]","[4, 6]",10,1,5,4,1,15,24,23,5,1,7,10,3,9,4,9,28.72392767,1,19,20,1,7,4,6,1
878,"[2, 12, 3, 9, 6]","[1, 5, 7, 4, 8]","[10, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[21, 18, 23, 13, 14]","[19, 20, 15, 22, 17]","[16, 24]","[1, 1, 1, 3, 4]","[3, 3, 0, 1, 3]","[3, 7]","[8, 4, 3, 2, 10]","[11, 5, 7, 6, 9]","[1, 12]","[2, 2, 2, 2, 2]","[2, 2, 4, 1, 1]","[3, 7]",10,4,4,6,4,18,19,16,3,8,10,10,7,1,4,10,8.044440181,1,22,89,1,7,2,9,3
879,"[5, 8, 12, 1, 9]","[4, 10, 11, 7, 2]","[3, 6]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[14, 13, 19, 21, 16]","[22, 24, 20, 23, 17]","[15, 18]","[3, 3, 2, 1, 1]","[1, 1, 0, 4, 4]","[5, 5]","[9, 5, 4, 11, 3]","[7, 12, 1, 6, 2]","[8, 10]","[3, 1, 1, 2, 3]","[0, 2, 3, 3, 2]","[3, 7]",10,4,1,1,4,19,22,18,9,10,6,4,1,8,5,9,75.58902342,2,3,69,2,9,3,1,1
880,"[6, 12, 4, 11, 5]","[7, 9, 3, 1, 8]","[2, 10]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[22, 14, 18, 21, 24]","[13, 16, 15, 17, 23]","[19, 20]","[0, 3, 3, 3, 1]","[5, 2, 2, 1, 0]","[6, 4]","[10, 4, 5, 6, 9]","[11, 7, 12, 3, 8]","[1, 2]","[3, 1, 1, 4, 1]","[3, 2, 2, 2, 1]","[5, 5]",10,6,1,2,2,22,16,20,12,7,2,9,8,2,1,7,41.93959528,3,25,79,2,9,10,10,2
881,"[7, 3, 11, 12, 9]","[4, 5, 8, 2, 1]","[6, 10]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[22, 17, 15, 24, 20]","[13, 16, 14, 19, 23]","[18, 21]","[0, 2, 5, 3, 0]","[3, 1, 2, 3, 1]","[6, 4]","[11, 3, 2, 10, 1]","[4, 9, 7, 6, 8]","[5, 12]","[3, 1, 2, 2, 2]","[2, 1, 2, 3, 2]","[6, 4]",10,4,4,4,3,22,14,18,7,8,10,10,8,12,5,2,62.7975188,1,13,90,2,5,1,8,3
882,"[6, 2, 11, 10, 3]","[1, 5, 9, 8, 12]","[4, 7]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[19, 17, 14, 24, 23]","[18, 15, 22, 13, 21]","[16, 20]","[1, 1, 3, 1, 4]","[4, 3, 1, 2, 0]","[8, 2]","[9, 10, 12, 5, 1]","[11, 7, 4, 8, 2]","[3, 6]","[2, 0, 3, 3, 2]","[2, 2, 2, 2, 2]","[2, 8]",10,4,1,6,6,23,18,16,10,5,4,12,2,3,3,6,41.0177997,1,22,58,1,4,6,3,3
883,"[10, 4, 3, 6, 2]","[11, 12, 1, 9, 8]","[5, 7]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[19, 17, 16, 20, 15]","[23, 14, 21, 13, 22]","[18, 24]","[0, 1, 4, 2, 3]","[0, 0, 4, 3, 3]","[5, 5]","[10, 3, 9, 1, 4]","[2, 6, 7, 8, 11]","[5, 12]","[2, 2, 2, 1, 3]","[3, 2, 3, 2, 0]","[7, 3]",10,2,1,4,4,17,22,24,2,8,7,9,6,5,4,7,13.39325948,1,29,65,1,10,6,6,2
884,"[1, 5, 11, 10, 9]","[4, 7, 3, 2, 8]","[6, 12]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[13, 21, 20, 16, 15]","[17, 18, 24, 19, 14]","[22, 23]","[2, 2, 0, 3, 3]","[4, 1, 2, 2, 1]","[3, 7]","[7, 5, 3, 1, 9]","[8, 2, 6, 11, 12]","[4, 10]","[2, 5, 2, 1, 0]","[3, 0, 4, 1, 2]","[4, 6]",10,6,2,1,5,20,17,22,9,2,12,7,8,4,5,9,56.91659816,2,23,43,3,10,6,1,3
885,"[7, 5, 3, 8, 6]","[12, 11, 10, 2, 4]","[1, 9]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[13, 15, 23, 14, 22]","[18, 21, 16, 20, 17]","[19, 24]","[2, 2, 3, 2, 1]","[5, 3, 0, 0, 2]","[4, 6]","[10, 3, 1, 7, 12]","[8, 2, 6, 9, 4]","[5, 11]","[1, 1, 3, 2, 3]","[3, 3, 2, 0, 2]","[6, 4]",10,2,2,2,6,15,21,24,3,2,1,12,8,11,6,6,60.16494711,3,28,49,2,10,5,4,2
886,"[6, 7, 5, 9, 11]","[2, 8, 1, 10, 3]","[4, 12]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[24, 22, 19, 21, 15]","[18, 13, 17, 16, 20]","[14, 23]","[2, 6, 0, 1, 1]","[3, 2, 1, 3, 1]","[5, 5]","[5, 1, 2, 11, 7]","[4, 10, 9, 3, 6]","[8, 12]","[3, 1, 3, 0, 3]","[3, 0, 2, 4, 1]","[2, 8]",10,3,3,2,1,15,13,23,11,2,4,11,4,12,6,5,65.1803764,1,2,76,2,2,5,4,3
887,"[10, 8, 9, 7, 2]","[5, 4, 6, 12, 11]","[1, 3]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 24, 13, 14, 17]","[22, 15, 20, 21, 19]","[16, 18]","[3, 2, 1, 3, 1]","[3, 2, 2, 0, 3]","[6, 4]","[6, 7, 1, 5, 2]","[10, 11, 3, 4, 8]","[9, 12]","[2, 1, 2, 2, 3]","[3, 1, 0, 4, 2]","[5, 5]",10,5,4,1,2,17,20,16,9,4,1,2,3,9,5,1,26.2761361,2,12,77,2,4,5,10,2
888,"[1, 6, 2, 5, 10]","[8, 7, 12, 4, 9]","[3, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[17, 18, 24, 23, 16]","[20, 14, 22, 21, 15]","[13, 19]","[1, 1, 2, 1, 5]","[1, 6, 2, 0, 1]","[4, 6]","[3, 11, 9, 1, 6]","[4, 7, 12, 10, 5]","[2, 8]","[3, 3, 2, 1, 1]","[2, 3, 2, 1, 2]","[5, 5]",10,5,4,1,4,18,22,19,10,12,11,3,7,8,6,3,69.01026495,1,25,37,3,6,10,8,2
889,"[5, 1, 11, 2, 3]","[8, 6, 12, 10, 4]","[7, 9]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[15, 23, 20, 24, 21]","[17, 18, 14, 13, 19]","[16, 22]","[2, 1, 3, 1, 3]","[2, 3, 2, 1, 2]","[4, 6]","[10, 9, 12, 7, 11]","[8, 4, 3, 5, 6]","[1, 2]","[3, 4, 1, 0, 2]","[1, 2, 5, 1, 1]","[3, 7]",10,4,3,2,1,23,17,22,5,4,9,10,6,2,5,9,85.9214048,2,24,31,1,8,9,2,1
890,"[7, 10, 12, 6, 11]","[5, 9, 2, 8, 1]","[3, 4]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[24, 16, 14, 22, 20]","[23, 17, 19, 13, 21]","[15, 18]","[0, 3, 2, 2, 3]","[0, 2, 3, 2, 3]","[4, 6]","[2, 4, 10, 7, 12]","[8, 1, 5, 3, 9]","[6, 11]","[2, 3, 1, 0, 4]","[2, 1, 2, 1, 4]","[4, 6]",10,5,2,2,2,14,19,18,10,5,4,10,1,6,5,2,59.75779842,2,4,46,3,5,6,7,3
891,"[6, 9, 8, 4, 2]","[1, 11, 5, 10, 7]","[3, 12]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 17, 16, 21, 24]","[18, 14, 13, 20, 22]","[15, 19]","[2, 1, 3, 2, 2]","[3, 1, 2, 1, 3]","[5, 5]","[8, 5, 1, 12, 11]","[4, 2, 10, 7, 6]","[3, 9]","[2, 1, 2, 2, 3]","[2, 1, 3, 1, 3]","[2, 8]",10,4,1,2,3,23,13,19,4,7,3,1,6,9,5,10,34.24141659,1,16,46,1,5,5,7,3
892,"[1, 9, 5, 11, 3]","[6, 10, 8, 12, 4]","[2, 7]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[24, 13, 17, 21, 15]","[18, 22, 23, 14, 20]","[16, 19]","[1, 2, 1, 1, 5]","[1, 1, 2, 3, 3]","[6, 4]","[11, 3, 1, 10, 6]","[12, 9, 7, 5, 4]","[2, 8]","[2, 3, 1, 1, 3]","[3, 2, 2, 1, 2]","[3, 7]",10,1,2,3,6,24,18,16,3,12,2,11,9,8,3,2,12.88170891,1,3,71,2,9,4,1,1
893,"[4, 7, 6, 1, 5]","[11, 10, 2, 8, 12]","[3, 9]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[21, 18, 24, 16, 13]","[23, 20, 17, 14, 22]","[15, 19]","[1, 3, 1, 4, 1]","[2, 2, 1, 3, 2]","[7, 3]","[8, 3, 5, 1, 12]","[10, 9, 2, 11, 6]","[4, 7]","[2, 3, 1, 3, 1]","[1, 3, 3, 2, 1]","[5, 5]",10,2,5,6,2,24,17,15,6,10,9,5,10,4,2,2,79.34076559,2,30,12,2,1,9,4,2
894,"[5, 4, 1, 2, 7]","[10, 12, 6, 11, 8]","[3, 9]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[18, 19, 21, 15, 24]","[22, 23, 20, 13, 17]","[14, 16]","[2, 1, 1, 4, 2]","[2, 1, 2, 1, 4]","[7, 3]","[10, 6, 12, 9, 4]","[2, 11, 7, 5, 8]","[1, 3]","[3, 2, 3, 1, 1]","[1, 1, 4, 1, 3]","[9, 1]",10,6,3,1,4,21,23,16,1,11,9,12,7,1,6,6,35.07319008,1,30,48,1,4,7,5,1
895,"[12, 10, 5, 9, 11]","[2, 4, 8, 3, 7]","[1, 6]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[13, 15, 14, 18, 24]","[16, 23, 17, 19, 20]","[21, 22]","[1, 5, 2, 1, 1]","[0, 1, 3, 4, 2]","[6, 4]","[6, 1, 8, 9, 2]","[12, 11, 7, 10, 5]","[3, 4]","[2, 2, 3, 1, 2]","[4, 1, 2, 2, 1]","[7, 3]",10,6,1,5,3,18,23,21,12,3,1,9,5,3,6,6,53.17933266,1,30,79,2,2,9,3,3
896,"[12, 1, 3, 10, 7]","[6, 2, 8, 11, 9]","[4, 5]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 15, 22, 14, 24]","[20, 21, 13, 16, 18]","[17, 19]","[3, 3, 1, 2, 1]","[2, 2, 2, 1, 3]","[7, 3]","[4, 8, 1, 12, 3]","[5, 7, 6, 10, 9]","[2, 11]","[1, 2, 3, 2, 2]","[2, 2, 1, 3, 2]","[6, 4]",10,4,6,5,5,24,20,17,12,2,5,8,7,2,2,4,13.50874946,3,18,82,3,8,2,8,1
897,"[12, 6, 11, 7, 9]","[1, 5, 4, 3, 2]","[8, 10]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[24, 20, 15, 14, 16]","[13, 17, 22, 23, 19]","[18, 21]","[3, 3, 1, 1, 2]","[3, 1, 1, 2, 3]","[4, 6]","[5, 12, 9, 7, 2]","[3, 8, 11, 10, 1]","[4, 6]","[2, 5, 1, 0, 2]","[1, 3, 2, 3, 1]","[5, 5]",10,2,1,4,5,20,23,21,9,2,8,5,11,6,2,9,61.69057216,2,2,71,2,7,3,4,1
898,"[12, 7, 6, 2, 5]","[1, 11, 10, 4, 3]","[8, 9]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[13, 19, 14, 17, 23]","[15, 24, 21, 22, 16]","[18, 20]","[2, 2, 1, 2, 3]","[2, 4, 2, 1, 1]","[6, 4]","[6, 7, 9, 5, 12]","[1, 10, 3, 2, 4]","[8, 11]","[3, 1, 2, 3, 1]","[1, 2, 3, 2, 2]","[5, 5]",10,1,6,3,4,17,15,18,7,10,9,9,3,11,5,5,61.91429824,3,16,96,2,9,7,7,1
899,"[8, 5, 4, 9, 10]","[2, 6, 7, 12, 3]","[1, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[20, 21, 14, 18, 23]","[19, 17, 24, 15, 16]","[13, 22]","[1, 2, 1, 1, 5]","[1, 3, 4, 2, 0]","[7, 3]","[1, 12, 6, 5, 7]","[11, 3, 10, 4, 8]","[2, 9]","[3, 0, 2, 3, 2]","[2, 1, 5, 1, 1]","[4, 6]",10,5,4,3,3,20,17,13,9,2,11,1,3,9,6,2,24.74710707,2,29,4,3,9,7,8,3
900,"[4, 11, 3, 9, 12]","[6, 7, 2, 10, 5]","[1, 8]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[14, 20, 18, 21, 24]","[16, 15, 17, 19, 13]","[22, 23]","[3, 3, 2, 1, 1]","[3, 1, 2, 2, 2]","[6, 4]","[12, 10, 1, 9, 5]","[11, 7, 6, 3, 8]","[2, 4]","[1, 3, 1, 3, 2]","[3, 3, 3, 1, 0]","[4, 6]",10,2,6,1,5,20,15,23,11,10,1,1,11,2,5,9,69.36494995,2,11,18,2,2,8,8,1
901,"[4, 12, 11, 8, 9]","[5, 3, 2, 6, 10]","[1, 7]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[24, 22, 14, 19, 23]","[15, 16, 17, 21, 18]","[13, 20]","[3, 0, 4, 0, 3]","[4, 2, 3, 1, 0]","[4, 6]","[6, 11, 7, 12, 10]","[8, 5, 1, 4, 2]","[3, 9]","[1, 1, 3, 5, 0]","[2, 2, 4, 0, 2]","[7, 3]",10,4,4,3,3,14,16,13,4,5,7,11,8,3,6,8,90.41856662,3,3,95,1,9,3,3,3
902,"[3, 12, 8, 2, 7]","[10, 4, 6, 5, 9]","[1, 11]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[13, 20, 23, 15, 14]","[18, 17, 16, 19, 21]","[22, 24]","[1, 2, 3, 2, 2]","[2, 1, 2, 2, 3]","[4, 6]","[4, 8, 1, 7, 9]","[11, 6, 12, 3, 5]","[2, 10]","[0, 3, 2, 3, 2]","[4, 0, 5, 0, 1]","[4, 6]",10,6,6,6,6,15,16,22,3,4,1,7,5,10,6,8,58.79742354,2,22,81,3,2,1,5,3
903,"[8, 9, 1, 11, 12]","[2, 5, 10, 4, 7]","[3, 6]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 14, 18, 13, 17]","[21, 16, 15, 19, 22]","[20, 24]","[4, 3, 1, 2, 0]","[3, 3, 1, 2, 1]","[3, 7]","[9, 3, 8, 12, 2]","[6, 7, 11, 10, 1]","[4, 5]","[6, 0, 2, 0, 2]","[3, 2, 1, 2, 2]","[5, 5]",10,5,5,3,1,18,16,24,8,10,6,2,11,4,1,2,50.28161128,3,29,12,3,1,7,4,2
904,"[4, 2, 10, 9, 12]","[8, 11, 6, 1, 3]","[5, 7]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[18, 21, 13, 16, 20]","[23, 24, 22, 14, 17]","[15, 19]","[0, 3, 2, 3, 2]","[1, 2, 2, 2, 3]","[5, 5]","[2, 10, 3, 11, 12]","[8, 6, 4, 9, 5]","[1, 7]","[0, 1, 3, 2, 4]","[1, 3, 1, 3, 2]","[2, 8]",10,3,5,1,1,13,24,15,4,1,5,2,6,7,3,5,65.41330779,2,6,49,3,2,10,9,3
905,"[5, 10, 12, 7, 11]","[4, 9, 3, 8, 2]","[1, 6]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[17, 14, 20, 18, 16]","[22, 23, 19, 13, 15]","[21, 24]","[3, 2, 1, 1, 3]","[0, 3, 1, 2, 4]","[4, 6]","[12, 7, 1, 5, 9]","[8, 11, 4, 3, 6]","[2, 10]","[0, 1, 2, 3, 4]","[1, 1, 1, 2, 5]","[6, 4]",10,1,3,2,4,18,15,21,5,4,6,5,3,2,1,5,11.9229578,1,26,51,3,6,10,10,2
906,"[3, 12, 5, 1, 6]","[11, 8, 2, 10, 9]","[4, 7]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[23, 14, 22, 21, 13]","[15, 24, 17, 19, 16]","[18, 20]","[3, 2, 3, 2, 0]","[2, 4, 0, 2, 2]","[8, 2]","[8, 3, 6, 2, 5]","[11, 12, 1, 7, 10]","[4, 9]","[3, 2, 3, 1, 1]","[0, 3, 5, 2, 0]","[6, 4]",10,6,4,2,2,23,17,18,1,8,7,5,11,9,4,3,11.22955792,1,17,23,2,8,6,7,3
907,"[10, 11, 2, 6, 12]","[7, 3, 4, 1, 5]","[8, 9]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[20, 22, 17, 16, 23]","[14, 19, 15, 24, 13]","[18, 21]","[1, 2, 2, 2, 3]","[1, 3, 1, 3, 2]","[6, 4]","[12, 7, 3, 10, 6]","[2, 4, 11, 1, 5]","[8, 9]","[3, 0, 1, 4, 2]","[3, 2, 2, 0, 3]","[4, 6]",10,5,1,3,2,22,13,21,12,3,8,12,11,9,5,2,52.59713754,1,15,12,3,10,6,4,2
908,"[8, 7, 4, 3, 9]","[10, 11, 2, 12, 6]","[1, 5]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[2, 2, 2, 2, 2]","[16, 15, 22, 14, 17]","[13, 19, 23, 20, 21]","[18, 24]","[3, 2, 2, 2, 1]","[1, 2, 2, 3, 2]","[8, 2]","[2, 10, 3, 11, 4]","[9, 1, 7, 12, 8]","[5, 6]","[2, 4, 0, 1, 3]","[4, 1, 2, 2, 1]","[4, 6]",10,5,3,2,6,15,13,18,3,12,1,2,1,6,6,3,8.852638826,2,7,93,3,2,4,7,3
