participant.id_in_session,participant.risky_urn5_color_code1,participant.risky_urn5_color_code2,participant.risky_urn2_color_code,participant.risky_urn5_num_color1,participant.risky_urn5_num_color2,participant.risky_urn2_num_color,participant.amb1_urn5_color_code1,participant.amb1_urn5_color_code2,participant.amb1_urn2_color_code,participant.amb1_urn5_num_color1,participant.amb1_urn5_num_color2,participant.amb1_urn2_num_color,participant.amb2_urn5_color_code1,participant.amb2_urn5_color_code2,participant.amb2_urn2_color_code,participant.amb2_urn5_num_color1,participant.amb2_urn5_num_color2,participant.amb2_urn2_num_color,session.config.numballs,randomization.1.player.order1,randomization.1.player.order2,randomization.1.player.risk_order,randomization.1.player.ambiguity_order,randomization.1.player.amb1_urn5_colorevent1,randomization.1.player.amb1_urn5_colorevent2,randomization.1.player.amb1_urn2_colorevent,randomization.1.player.risky_urn5_colorevent1,randomization.1.player.risky_urn5_colorevent2,randomization.1.player.risky_urn2_colorevent,randomization.1.player.amb2_urn5_colorevent1,randomization.1.player.amb2_urn5_colorevent2,randomization.1.player.amb2_urn2_colorevent,randomization.1.player.paid_round_1,randomization.1.player.roll_event_1,randomization.1.player.roll_BSR_paid_round_1,randomization.1.player.paid_table_2,randomization.1.player.paid_row_2,randomization.1.player.roll_lottery_2,randomization.1.player.paid_table_3,randomization.1.player.paid_row_3,randomization.1.player.ball_drawn_unknown,randomization.1.player.ball_drawn_known,randomization.1.player.paid_part
716,"[5, 1, 12, 8, 7]","[9, 11, 6, 10, 2]","[3, 4]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[15, 20, 23, 14, 21]","[17, 24, 18, 13, 19]","[16, 22]","[14, 27, 20, 21, 18]","[14, 29, 18, 22, 17]","[46, 54]","[8, 12, 9, 6, 5]","[1, 4, 3, 7, 11]","[2, 10]","[22, 13, 29, 22, 14]","[21, 19, 17, 20, 23]","[49, 51]",100,5,3,3,6,14,18,16,1,6,4,5,4,2,3,85,65.88677985,2,2,11,3,1,8,36,2
717,"[11, 8, 4, 9, 6]","[5, 2, 10, 12, 3]","[1, 7]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[23, 19, 13, 17, 15]","[14, 22, 24, 21, 20]","[16, 18]","[21, 27, 20, 14, 18]","[23, 25, 21, 14, 17]","[50, 50]","[6, 12, 9, 2, 1]","[8, 11, 10, 5, 4]","[3, 7]","[27, 18, 16, 20, 19]","[20, 14, 20, 23, 23]","[47, 53]",100,4,4,1,5,23,22,18,8,2,1,1,8,3,4,98,45.49171949,2,28,5,1,20,37,2,2
718,"[11, 7, 2, 12, 4]","[8, 1, 5, 3, 10]","[6, 9]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[24, 18, 14, 19, 17]","[21, 16, 13, 20, 23]","[15, 22]","[21, 23, 23, 22, 11]","[18, 23, 19, 21, 19]","[51, 49]","[6, 1, 2, 10, 8]","[11, 9, 3, 12, 7]","[4, 5]","[14, 18, 25, 24, 19]","[28, 18, 25, 13, 16]","[45, 55]",100,3,6,5,5,17,16,15,11,8,9,10,12,5,3,90,92.31523617,2,6,31,3,19,24,16,3
719,"[4, 5, 12, 10, 6]","[2, 11, 7, 9, 3]","[1, 8]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[14, 13, 22, 16, 20]","[17, 21, 18, 23, 24]","[15, 19]","[20, 26, 11, 21, 22]","[15, 17, 21, 24, 23]","[50, 50]","[10, 5, 7, 3, 9]","[2, 12, 6, 11, 1]","[4, 8]","[21, 17, 17, 27, 18]","[23, 25, 13, 15, 24]","[45, 55]",100,5,5,1,5,22,18,19,6,3,1,9,12,4,4,36,24.89251834,2,5,34,2,5,77,71,2
720,"[2, 3, 10, 6, 11]","[5, 7, 1, 4, 8]","[9, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[22, 17, 20, 19, 24]","[21, 18, 16, 15, 23]","[13, 14]","[25, 20, 16, 22, 17]","[17, 23, 20, 17, 23]","[52, 48]","[9, 3, 12, 1, 5]","[11, 6, 7, 2, 10]","[4, 8]","[22, 21, 16, 28, 13]","[26, 18, 18, 18, 20]","[58, 42]",100,3,1,5,6,22,21,13,3,4,9,9,11,4,2,71,64.61008979,3,7,16,3,7,41,24,2
721,"[7, 6, 11, 12, 3]","[4, 9, 10, 2, 1]","[5, 8]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[22, 23, 19, 24, 18]","[21, 16, 14, 17, 13]","[15, 20]","[19, 18, 27, 16, 20]","[19, 17, 22, 20, 22]","[58, 42]","[2, 4, 5, 1, 8]","[6, 11, 3, 12, 10]","[7, 9]","[21, 22, 17, 15, 25]","[24, 26, 21, 17, 12]","[50, 50]",100,5,2,2,3,19,17,15,6,2,5,4,10,7,6,85,44.49956575,3,5,62,3,12,75,70,3
722,"[11, 7, 4, 6, 10]","[9, 5, 2, 12, 1]","[3, 8]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[15, 19, 20, 21, 22]","[13, 17, 23, 14, 18]","[16, 24]","[20, 14, 23, 21, 22]","[21, 21, 24, 18, 16]","[53, 47]","[12, 3, 5, 11, 7]","[10, 4, 9, 2, 8]","[1, 6]","[21, 23, 22, 20, 14]","[16, 19, 23, 22, 20]","[53, 47]",100,1,6,5,2,20,23,24,10,5,3,12,8,6,3,61,77.72187914,3,8,43,1,14,2,14,1
723,"[8, 9, 4, 10, 3]","[12, 6, 5, 11, 2]","[1, 7]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[15, 24, 14, 17, 19]","[13, 22, 20, 21, 23]","[16, 18]","[19, 21, 17, 25, 18]","[18, 20, 25, 14, 23]","[51, 49]","[2, 9, 7, 11, 6]","[12, 10, 4, 8, 3]","[1, 5]","[25, 14, 25, 18, 18]","[24, 14, 18, 22, 22]","[53, 47]",100,4,1,5,4,17,13,16,3,2,1,2,4,1,3,59,48.77689953,2,21,61,2,18,54,73,1
724,"[6, 4, 8, 3, 12]","[10, 9, 5, 7, 1]","[2, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[13, 18, 20, 16, 19]","[24, 14, 23, 15, 21]","[17, 22]","[28, 17, 14, 22, 19]","[12, 22, 20, 25, 21]","[56, 44]","[8, 9, 11, 2, 10]","[5, 6, 4, 12, 1]","[3, 7]","[27, 18, 17, 21, 17]","[19, 13, 22, 18, 28]","[43, 57]",100,3,3,6,3,13,24,22,3,10,11,11,6,7,5,59,40.50711743,2,1,88,2,4,46,56,1
725,"[10, 4, 8, 2, 9]","[3, 11, 7, 12, 1]","[5, 6]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[21, 18, 20, 22, 19]","[15, 16, 17, 14, 13]","[23, 24]","[17, 25, 20, 22, 16]","[21, 24, 13, 20, 22]","[54, 46]","[7, 1, 3, 5, 10]","[8, 2, 9, 4, 6]","[11, 12]","[15, 18, 26, 24, 17]","[25, 11, 20, 22, 22]","[41, 59]",100,3,6,4,2,22,14,24,8,3,5,7,4,12,5,63,13.67845264,2,23,47,1,19,53,2,1
726,"[6, 4, 1, 2, 5]","[7, 8, 9, 11, 3]","[10, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[24, 20, 18, 19, 23]","[21, 14, 22, 16, 13]","[15, 17]","[22, 22, 13, 27, 16]","[15, 21, 23, 21, 20]","[44, 56]","[12, 4, 10, 7, 6]","[1, 3, 11, 9, 5]","[2, 8]","[19, 22, 22, 21, 16]","[16, 20, 16, 21, 27]","[47, 53]",100,6,3,3,4,19,21,17,5,9,12,10,9,8,2,61,43.07918501,2,27,79,1,12,44,71,2
727,"[1, 6, 2, 12, 5]","[9, 4, 10, 11, 8]","[3, 7]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[14, 18, 23, 15, 17]","[24, 13, 19, 22, 16]","[20, 21]","[19, 14, 23, 19, 25]","[25, 26, 20, 19, 10]","[48, 52]","[7, 5, 2, 10, 12]","[3, 8, 4, 9, 11]","[1, 6]","[23, 28, 18, 15, 16]","[19, 19, 25, 21, 16]","[53, 47]",100,1,1,1,4,17,13,20,5,9,3,5,8,6,3,60,86.57550027,3,4,39,1,4,30,62,3
728,"[8, 9, 1, 12, 2]","[3, 5, 4, 6, 7]","[10, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[14, 21, 24, 13, 20]","[17, 19, 22, 15, 18]","[16, 23]","[22, 18, 16, 21, 23]","[21, 20, 17, 23, 19]","[44, 56]","[6, 12, 4, 11, 2]","[8, 9, 5, 10, 1]","[3, 7]","[27, 15, 20, 15, 23]","[34, 15, 23, 9, 19]","[50, 50]",100,2,3,2,1,24,17,16,8,7,10,12,5,7,2,98,18.17468422,3,13,9,3,12,72,3,2
729,"[4, 6, 1, 12, 7]","[3, 9, 2, 11, 8]","[5, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[19, 16, 17, 21, 23]","[14, 20, 13, 24, 22]","[15, 18]","[16, 25, 17, 20, 22]","[22, 17, 18, 18, 25]","[55, 45]","[5, 4, 6, 11, 2]","[12, 8, 10, 1, 9]","[3, 7]","[17, 19, 23, 26, 15]","[25, 17, 19, 19, 20]","[43, 57]",100,5,1,3,6,21,14,18,7,9,10,5,10,7,6,30,9.310882298,3,8,48,3,12,28,71,3
730,"[4, 1, 11, 5, 3]","[6, 12, 9, 7, 2]","[8, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[16, 23, 21, 18, 14]","[13, 20, 22, 17, 19]","[15, 24]","[17, 20, 14, 25, 24]","[24, 18, 15, 20, 23]","[43, 57]","[2, 3, 4, 12, 8]","[11, 6, 7, 9, 10]","[1, 5]","[25, 23, 20, 13, 19]","[24, 18, 22, 18, 18]","[49, 51]",100,3,3,4,2,16,22,24,1,6,10,3,9,5,5,5,24.73648192,1,29,26,2,11,80,18,2
731,"[2, 4, 10, 6, 1]","[8, 9, 3, 11, 7]","[5, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[22, 18, 15, 21, 20]","[17, 19, 14, 13, 16]","[23, 24]","[15, 19, 18, 17, 31]","[23, 18, 18, 25, 16]","[52, 48]","[7, 11, 10, 8, 6]","[9, 5, 2, 3, 12]","[1, 4]","[15, 23, 20, 21, 21]","[25, 14, 21, 22, 18]","[55, 45]",100,6,5,5,4,21,14,23,6,3,12,7,5,1,5,56,27.64039461,1,17,25,3,19,59,75,2
732,"[2, 9, 11, 12, 8]","[6, 10, 4, 3, 5]","[1, 7]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[15, 22, 23, 14, 20]","[24, 17, 16, 19, 18]","[13, 21]","[19, 21, 17, 21, 22]","[23, 20, 13, 22, 22]","[56, 44]","[2, 1, 9, 3, 10]","[7, 8, 12, 11, 6]","[4, 5]","[25, 22, 16, 18, 19]","[18, 18, 17, 26, 21]","[57, 43]",100,3,5,1,1,23,16,21,8,3,7,10,12,4,3,83,64.5757791,3,12,40,3,6,88,15,1
733,"[8, 5, 9, 1, 10]","[4, 2, 6, 3, 7]","[11, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[15, 20, 13, 18, 16]","[19, 21, 14, 23, 22]","[17, 24]","[19, 22, 19, 24, 16]","[25, 18, 22, 18, 17]","[60, 40]","[6, 3, 11, 2, 8]","[4, 5, 1, 12, 9]","[7, 10]","[28, 23, 13, 10, 26]","[26, 19, 17, 15, 23]","[51, 49]",100,4,2,6,1,16,22,24,5,3,12,6,4,10,1,92,25.7083957,1,22,80,3,1,46,59,1
734,"[8, 9, 4, 5, 2]","[1, 11, 3, 7, 12]","[6, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 19, 14, 15, 21]","[17, 22, 24, 23, 16]","[13, 18]","[21, 25, 15, 15, 24]","[21, 13, 20, 28, 18]","[52, 48]","[4, 6, 12, 8, 5]","[11, 3, 9, 7, 2]","[1, 10]","[14, 12, 25, 29, 20]","[17, 18, 25, 22, 18]","[51, 49]",100,6,3,4,5,19,23,18,2,1,6,5,2,1,3,83,7.335525058,2,23,51,1,17,53,2,2
735,"[4, 8, 11, 1, 10]","[7, 6, 9, 3, 5]","[2, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[23, 22, 15, 21, 16]","[13, 19, 14, 17, 18]","[20, 24]","[21, 17, 24, 22, 16]","[23, 16, 23, 19, 19]","[63, 37]","[4, 8, 3, 9, 12]","[11, 10, 7, 1, 6]","[2, 5]","[21, 20, 17, 17, 25]","[16, 21, 18, 23, 22]","[42, 58]",100,4,2,2,5,22,14,20,4,5,12,9,1,2,2,74,74.64253546,3,21,36,1,17,70,46,3
736,"[6, 10, 3, 7, 12]","[11, 8, 4, 1, 9]","[2, 5]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[21, 22, 18, 16, 20]","[24, 14, 19, 13, 23]","[15, 17]","[18, 23, 21, 21, 17]","[19, 22, 24, 20, 15]","[47, 53]","[3, 1, 12, 8, 6]","[10, 9, 11, 5, 2]","[4, 7]","[25, 25, 11, 24, 15]","[19, 16, 25, 18, 22]","[43, 57]",100,3,1,3,5,20,23,17,10,8,2,6,5,7,2,40,69.63534758,1,25,68,3,5,15,53,2
737,"[9, 6, 11, 8, 7]","[10, 3, 5, 2, 1]","[4, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[17, 22, 18, 20, 19]","[16, 23, 21, 14, 15]","[13, 24]","[22, 28, 15, 18, 17]","[17, 16, 26, 21, 20]","[57, 43]","[9, 8, 4, 2, 5]","[12, 1, 10, 3, 7]","[6, 11]","[21, 14, 25, 21, 19]","[23, 25, 19, 13, 20]","[45, 55]",100,1,3,6,6,18,21,24,11,10,4,8,12,11,4,40,30.64656408,1,15,92,1,13,14,6,2
738,"[1, 5, 4, 6, 7]","[12, 11, 10, 2, 3]","[8, 9]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[22, 19, 24, 14, 23]","[15, 17, 21, 16, 18]","[13, 20]","[20, 16, 24, 19, 21]","[21, 20, 17, 23, 19]","[52, 48]","[3, 2, 4, 6, 1]","[8, 5, 12, 10, 7]","[9, 11]","[12, 24, 28, 19, 17]","[17, 23, 23, 21, 16]","[48, 52]",100,5,6,1,5,23,16,20,5,10,8,2,10,11,1,15,73.15436002,3,7,81,1,14,28,96,2
739,"[10, 5, 12, 3, 4]","[7, 9, 8, 6, 1]","[2, 11]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[24, 13, 17, 20, 15]","[23, 16, 18, 22, 21]","[14, 19]","[17, 25, 18, 21, 19]","[23, 25, 19, 18, 15]","[51, 49]","[6, 7, 2, 4, 12]","[11, 3, 9, 10, 8]","[1, 5]","[21, 14, 23, 16, 26]","[19, 19, 22, 20, 20]","[43, 57]",100,6,4,5,4,20,22,14,10,6,2,6,10,1,6,17,59.52653077,3,9,18,3,15,33,84,2
740,"[6, 7, 12, 4, 5]","[9, 11, 8, 2, 3]","[1, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[23, 16, 14, 20, 21]","[13, 17, 24, 15, 18]","[19, 22]","[19, 25, 24, 17, 15]","[17, 24, 25, 16, 18]","[52, 48]","[6, 7, 10, 12, 1]","[9, 5, 2, 11, 3]","[4, 8]","[24, 22, 17, 18, 19]","[16, 16, 26, 22, 20]","[49, 51]",100,5,1,4,6,21,18,22,4,8,1,7,9,4,2,94,13.69126126,3,21,17,3,6,64,21,1
741,"[1, 12, 3, 5, 11]","[8, 9, 7, 10, 6]","[2, 4]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[13, 24, 20, 19, 22]","[16, 21, 17, 15, 14]","[18, 23]","[14, 19, 26, 15, 26]","[25, 16, 17, 14, 28]","[49, 51]","[11, 10, 9, 6, 3]","[5, 1, 8, 7, 12]","[2, 4]","[18, 18, 21, 22, 21]","[18, 19, 21, 19, 23]","[43, 57]",100,3,5,3,5,13,21,23,1,9,2,11,8,2,1,90,39.02307068,2,5,6,2,2,97,56,3
742,"[9, 11, 5, 4, 7]","[6, 10, 3, 8, 1]","[2, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[23, 13, 18, 20, 16]","[17, 21, 15, 19, 22]","[14, 24]","[18, 21, 22, 20, 19]","[20, 21, 23, 20, 16]","[52, 48]","[9, 4, 12, 7, 5]","[1, 10, 8, 2, 3]","[6, 11]","[16, 25, 20, 19, 20]","[20, 21, 21, 22, 16]","[47, 53]",100,2,3,1,2,16,22,14,7,10,2,5,1,6,1,92,80.21443489,1,5,64,3,20,29,24,2
743,"[6, 4, 5, 11, 3]","[12, 9, 10, 1, 7]","[2, 8]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[21, 15, 13, 19, 20]","[16, 18, 14, 17, 22]","[23, 24]","[22, 24, 17, 17, 20]","[24, 20, 15, 21, 20]","[54, 46]","[4, 1, 5, 7, 2]","[11, 3, 12, 10, 6]","[8, 9]","[19, 19, 19, 24, 19]","[18, 22, 28, 17, 15]","[45, 55]",100,5,1,5,3,20,16,23,6,7,8,5,3,9,3,98,62.915962,1,10,88,1,7,89,33,1
744,"[3, 4, 11, 1, 7]","[9, 8, 5, 10, 2]","[6, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[22, 17, 14, 19, 23]","[20, 13, 24, 16, 15]","[18, 21]","[26, 24, 21, 15, 14]","[18, 22, 22, 18, 20]","[47, 53]","[5, 12, 1, 4, 6]","[10, 3, 7, 9, 2]","[8, 11]","[28, 13, 18, 22, 19]","[21, 21, 19, 21, 18]","[49, 51]",100,6,1,5,5,23,20,21,4,9,6,1,7,8,5,51,96.15868393,1,11,60,1,19,24,69,3
745,"[8, 6, 9, 3, 2]","[4, 10, 11, 7, 5]","[1, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[15, 19, 18, 13, 20]","[23, 17, 21, 14, 24]","[16, 22]","[18, 17, 25, 22, 18]","[24, 20, 20, 18, 18]","[54, 46]","[8, 3, 5, 6, 11]","[2, 4, 12, 1, 9]","[7, 10]","[17, 17, 15, 27, 24]","[18, 19, 17, 24, 22]","[53, 47]",100,1,6,3,2,13,24,16,3,5,12,8,9,10,5,53,54.95288992,1,18,35,3,18,47,46,1
746,"[8, 11, 7, 1, 6]","[12, 9, 3, 2, 10]","[4, 5]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[14, 18, 23, 17, 20]","[19, 13, 24, 21, 16]","[15, 22]","[13, 25, 24, 19, 19]","[14, 17, 28, 24, 17]","[38, 62]","[5, 6, 9, 8, 2]","[10, 11, 7, 3, 4]","[1, 12]","[14, 21, 29, 21, 15]","[21, 22, 17, 20, 20]","[53, 47]",100,1,6,5,3,17,24,22,7,2,4,8,10,12,5,76,13.2691354,2,13,71,2,16,11,68,3
747,"[4, 6, 8, 11, 2]","[10, 3, 5, 7, 12]","[1, 9]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[23, 16, 20, 13, 17]","[14, 24, 15, 21, 19]","[18, 22]","[17, 18, 28, 13, 24]","[19, 23, 22, 19, 17]","[45, 55]","[10, 11, 12, 5, 6]","[8, 7, 2, 3, 9]","[1, 4]","[19, 28, 17, 21, 15]","[16, 17, 25, 21, 21]","[55, 45]",100,6,3,2,4,16,24,22,6,12,9,10,3,1,5,64,61.1349057,2,10,98,2,8,72,40,1
748,"[6, 9, 5, 8, 12]","[7, 2, 3, 10, 11]","[1, 4]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[15, 21, 17, 22, 23]","[20, 13, 14, 18, 16]","[19, 24]","[11, 26, 25, 13, 25]","[21, 19, 23, 16, 21]","[48, 52]","[6, 4, 12, 3, 8]","[2, 9, 11, 10, 5]","[1, 7]","[17, 20, 18, 30, 15]","[20, 18, 25, 17, 20]","[53, 47]",100,1,2,6,4,22,20,24,12,10,1,4,2,1,1,60,5.14038914,1,11,25,2,4,86,82,1
749,"[11, 12, 10, 6, 1]","[5, 9, 2, 8, 4]","[3, 7]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[14, 16, 15, 22, 18]","[17, 20, 21, 19, 24]","[13, 23]","[24, 16, 17, 25, 18]","[19, 19, 19, 23, 20]","[46, 54]","[7, 6, 8, 10, 3]","[2, 9, 5, 11, 4]","[1, 12]","[20, 17, 19, 21, 23]","[16, 16, 20, 26, 22]","[51, 49]",100,6,2,5,1,16,19,13,6,5,7,7,11,12,1,29,69.47492185,3,26,99,1,14,62,30,3
750,"[2, 7, 6, 11, 12]","[4, 5, 9, 1, 3]","[8, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[17, 20, 24, 19, 13]","[18, 22, 21, 16, 23]","[14, 15]","[18, 19, 24, 17, 22]","[16, 21, 23, 22, 18]","[45, 55]","[3, 10, 5, 8, 6]","[2, 7, 9, 4, 1]","[11, 12]","[23, 19, 19, 22, 17]","[21, 9, 27, 19, 24]","[55, 45]",100,4,2,3,5,19,22,14,2,9,10,3,2,12,4,93,2.488835106,1,21,13,2,5,10,45,2
751,"[8, 7, 10, 1, 3]","[5, 6, 4, 11, 2]","[9, 12]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[17, 24, 16, 19, 14]","[15, 21, 18, 20, 22]","[13, 23]","[16, 16, 24, 19, 25]","[15, 14, 9, 24, 38]","[53, 47]","[5, 2, 3, 11, 1]","[9, 12, 8, 4, 7]","[6, 10]","[23, 16, 26, 16, 19]","[28, 23, 20, 12, 17]","[55, 45]",100,2,6,5,4,16,21,23,8,5,9,1,8,10,3,50,49.63153258,1,11,46,2,16,28,20,2
752,"[4, 1, 9, 12, 5]","[3, 11, 2, 8, 6]","[7, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[16, 19, 13, 21, 24]","[18, 17, 23, 14, 22]","[15, 20]","[21, 16, 25, 21, 17]","[16, 25, 16, 25, 18]","[45, 55]","[4, 2, 9, 3, 6]","[7, 11, 8, 5, 10]","[1, 12]","[21, 20, 9, 27, 23]","[20, 16, 23, 24, 17]","[58, 42]",100,3,4,4,5,21,18,20,4,3,10,6,8,12,2,47,70.64378823,3,2,22,2,4,100,12,3
753,"[8, 3, 10, 7, 1]","[2, 12, 9, 6, 11]","[4, 5]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[19, 20, 21, 17, 22]","[13, 18, 15, 14, 23]","[16, 24]","[21, 21, 16, 24, 18]","[17, 19, 25, 22, 17]","[55, 45]","[2, 11, 7, 8, 6]","[10, 12, 3, 4, 1]","[5, 9]","[18, 24, 14, 26, 18]","[24, 16, 24, 17, 19]","[51, 49]",100,6,1,1,5,17,15,24,7,12,5,8,10,9,6,78,57.81797198,3,30,99,3,20,33,92,2
754,"[12, 6, 7, 9, 8]","[4, 10, 11, 3, 2]","[1, 5]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[14, 16, 24, 22, 21]","[15, 18, 19, 17, 13]","[20, 23]","[23, 23, 17, 21, 16]","[18, 20, 27, 21, 14]","[57, 43]","[4, 6, 8, 2, 10]","[1, 5, 9, 12, 7]","[3, 11]","[20, 21, 25, 18, 16]","[21, 22, 22, 17, 18]","[61, 39]",100,1,2,4,5,24,18,23,6,11,5,10,1,11,3,88,15.15712534,3,25,66,1,12,88,80,1
755,"[4, 2, 8, 7, 3]","[12, 10, 6, 9, 11]","[1, 5]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[24, 17, 13, 22, 14]","[20, 23, 15, 21, 16]","[18, 19]","[21, 18, 24, 21, 16]","[17, 21, 23, 13, 26]","[47, 53]","[9, 10, 4, 1, 5]","[2, 11, 8, 3, 12]","[6, 7]","[17, 18, 19, 21, 25]","[27, 13, 13, 18, 29]","[54, 46]",100,4,2,1,6,13,20,19,8,10,1,9,3,7,4,64,42.71042371,3,26,82,1,2,32,50,1
756,"[12, 8, 6, 9, 11]","[5, 2, 10, 1, 4]","[3, 7]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[24, 20, 14, 17, 23]","[16, 15, 21, 19, 22]","[13, 18]","[23, 24, 13, 16, 24]","[23, 20, 7, 23, 27]","[53, 47]","[11, 6, 5, 12, 3]","[7, 8, 1, 4, 10]","[2, 9]","[26, 20, 16, 15, 23]","[22, 15, 27, 15, 21]","[55, 45]",100,3,6,5,1,24,16,13,9,4,7,6,7,2,2,80,15.44379917,3,26,53,2,1,31,87,3
757,"[3, 1, 11, 5, 7]","[2, 10, 4, 12, 6]","[8, 9]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[14, 20, 15, 18, 16]","[21, 23, 13, 24, 19]","[17, 22]","[19, 15, 20, 19, 27]","[19, 16, 29, 17, 19]","[54, 46]","[12, 3, 8, 6, 9]","[10, 11, 7, 5, 1]","[2, 4]","[18, 25, 20, 22, 15]","[24, 18, 19, 18, 21]","[58, 42]",100,4,4,2,1,15,19,17,5,2,9,9,11,2,5,35,76.14331029,3,10,99,3,16,80,100,3
758,"[8, 5, 3, 4, 11]","[1, 7, 6, 2, 12]","[9, 10]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[15, 22, 21, 16, 14]","[17, 18, 20, 23, 13]","[19, 24]","[25, 23, 19, 13, 20]","[26, 21, 18, 20, 15]","[46, 54]","[6, 9, 2, 12, 4]","[1, 7, 5, 3, 11]","[8, 10]","[18, 25, 16, 20, 21]","[17, 13, 18, 25, 27]","[51, 49]",100,3,4,2,5,14,13,19,5,12,10,6,7,10,5,24,87.74572046,3,30,76,2,1,14,69,2
759,"[7, 11, 9, 4, 5]","[3, 12, 6, 10, 8]","[1, 2]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[20, 20, 20, 20, 20]","[13, 16, 18, 14, 20]","[22, 24, 19, 21, 17]","[15, 23]","[22, 22, 19, 16, 21]","[21, 20, 24, 18, 17]","[42, 58]","[11, 5, 2, 4, 7]","[8, 1, 10, 9, 12]","[3, 6]","[26, 25, 14, 19, 16]","[22, 25, 18, 20, 15]","[52, 48]",100,2,5,3,4,20,24,15,11,10,2,7,1,6,6,8,79.15552488,3,19,12,3,18,56,68,1
